No,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,Y
9080,411,389,22,0,0,0,0,0,0,0,0,0,0.993,4,0,0,87,0,0,1,0,0,0,24.649,1.105,1.313,0,0,0,0,0,0,17.4,13.5,1
9081,313,158,155,0,0,0,0,0,0,0,0,0,0.984,5,0,0,136,0,0,2,0,0,0,40.342,1.663,2.124,0,0,0,0,0,0,45.333,36.16,1
9082,1367,791,576,0,0.059,0.087,0.021,0,81,69,12,0,0.982,5,147,66,1142,0.058,0.975,6,16.056,2.203,2.254,19.355,1.908,2.034,11.362,0.561,0.487,0.318,-0.094,0,25.955,27.397,1
9083,125,125,0,0,0,0,0,0,0,0,0,0,1,5,0,0,39,0,0,2,0,0,0,12.73,1.57,2.128,0,0,0,0,0,0,9.75,4.206,1
9084,195,177,18,0,0.441,0.441,0.444,0,86,78,8,0,0.856,5,86,0,0,0,0,2,7.992,0.448,0.67,14.249,1.458,2.729,-3.756,-0.524,0.054,0.025,0.217,0.178,0,0,1
9085,193,193,0,0,0,0,0,0,0,0,0,0,0.751,5,0,11,24,0.458,0,1,0,0,0,2.304,3.622,2.725,0,0,0,0,0,0,11,0,0
9086,1201,746,455,0,0,0,0,0,0,0,0,0,0.999,1,0,0,594,0,0,1,0,0,0,19.4,1.817,1.713,0,0,0,0,0,0,19.161,14.405,1
9087,337,337,0,0,0,0,0,0,0,0,0,0,1,1,0,0,147,0,0,1,0,0,0,8.827,1.092,1.216,0,0,0,0,0,0,18.375,22.831,1
9088,247,247,0,0,0,0,0,0,0,0,0,0,1,5,35,35,108,0.324,0,2,0,0,0,25.556,1.816,2.225,0,0,0,0,0,0,13.25,17.196,1
9089,203,203,0,0,0,0,0,0,0,0,0,0,0.926,1,0,0,36,0,0,1,0,0,0,7.618,1.681,1.35,0,0,0,0,0,0,6,5.228,1
9090,417,417,0,0,0,0,0,0,0,0,0,0,0.993,5,0,0,111,0,0,4,0,0,0,16.512,1.438,1.979,0,0,0,0,0,0,8.538,8.932,1
9091,786,786,0,0,0.169,0.169,0,0,133,133,0,0,0.777,1,182,49,395,0.124,0.733,5,9.533,1.4,1.634,12.83,1.408,1.858,1.649,-10.04,0,0,0.115,0.05,17.174,16.285,1
9092,713,232,481,0,0,0,0,0,0,0,0,0,0.819,3,0,0,357,0,0,1,0,0,0,31.248,1.334,1.678,0,0,0,0,0,0,17.85,15.701,1
9093,102,102,0,0,0.598,0.598,0,0,61,61,0,0,0.971,4,61,0,0,0,0,1,15.574,1.636,2.207,6.869,1.375,1.093,-3.462,-0.715,1.58,0.95,1.859,-0.49,0,0,0
9094,1458,623,835,0,0.037,0.043,0.032,0,54,27,27,0,0.675,5,182,128,1144,0.112,3.021,8,7.326,1.238,0.67,26.015,1.814,2.149,0.274,3.748,-1.263,0.388,-0.555,0.285,24.34,32.5,1
9095,554,346,208,0,0,0,0,0,0,0,0,0,1,4,0,0,652,0,0,0,0,0,0,20.322,2.182,2.254,0,0,0,0,0,0,29.636,21.385,1
9096,955,331,624,0,0.849,0.84,0.854,0,811,278,533,0,0.759,5,853,42,90,0.467,0.55,5,29.027,1.008,0.884,27.18,0.389,0.986,-6.825,3.524,1.226,1.711,-1.149,0.811,30,18.991,0
9097,1558,513,1045,0,0.019,0.021,0.018,0,30,11,19,0,0.918,6,30,0,394,0,0,3,25.96,0.88,0.99,26.978,1.586,1.152,-5.438,5.359,0,0,0.473,0.057,29.462,34.408,0
9098,488,488,0,0,0,0,0,0,0,0,0,0,0.68,3,42,42,1083,0.039,0,3,0,0,0,11.489,1.349,1.667,0,0,0,0,0,0,49.227,69.77,1
9099,138,138,0,0,0,0,0,0,0,0,0,0,0.891,6,0,0,24,0,0,0,0,0,0,19.669,2.038,2.41,0,0,0,0,0,0,8,4.32,1
9100,480,246,234,0,0.098,0.142,0.051,0,47,35,12,0,0.954,5,110,63,204,0.309,3.154,4,6.888,1.354,2.257,34.129,2.227,1.747,-29.129,-1.207,0,0,-1.471,-0.02,29.143,20.925,1
9101,687,413,274,0,0.271,0.39,0.091,0,186,161,25,0,0.846,5,470,284,616,0.461,1.703,7,23.26,2.203,1.782,20.009,2.138,1.804,-1.546,-4.395,1.199,1.035,-3.602,2.23,61.6,88.26,1
9102,739,693,46,0,0.058,0.062,0,0,43,43,0,0,0.794,1,227,184,845,0.218,3.742,3,14.209,1.181,0.99,17.257,1.751,1.908,5.374,-2.111,-1.287,-0.905,0,0,36.739,52.386,1
9103,846,749,97,0,0.138,0.131,0.196,0,117,98,19,0,0.466,1,163,46,303,0.152,1.098,5,18.504,1.714,1.915,21.989,2.581,2.426,8.778,4.17,2.083,0.451,2.506,-0.71,30.3,26.427,0
9104,1448,700,748,0,0,0,0,0,0,0,0,0,0.847,5,0,0,518,0,0,1,0,0,0,27.923,1.512,1.526,0,0,0,0,0,0,21.583,16.25,1
9105,754,754,0,0,0,0,0,0,0,0,0,0,1,1,0,0,157,0,0,1,0,0,0,19.406,1.458,1.672,0,0,0,0,0,0,13.083,16.958,1
9106,129,129,0,0,0,0,0,0,0,0,0,0,0.713,4,6,6,153,0.039,0,3,0,0,0,14.526,0.939,0.844,0,0,0,0,0,0,25.5,21.391,0
9107,92,92,0,0,0,0,0,0,0,0,0,0,0.522,5,0,0,0,0,0,1,0,0,0,13.725,1.26,1.62,0,0,0,0,0,0,0,0,0
9108,8455,1058,5001,2396,0,0,0.001,0,4,0,4,0,0.972,5,12,8,570,0.014,29.667,2,0.515,0.134,0.303,45.451,0.873,1.022,1.43,-0.011,-0.568,-0.292,-0.572,0.379,31.667,56.268,1
9109,1214,489,236,489,0.211,0.088,0.64,0.127,256,43,151,62,0.932,5,457,201,499,0.403,1.91,6,62.514,1.181,2.223,76.478,1.273,2.081,6.976,-5.734,-0.263,-0.326,-0.6,0.208,49.9,54.276,1
9110,602,385,217,0,0,0,0,0,0,0,0,0,0.998,5,30,30,351,0.085,0,2,0,0,0,25.74,1.462,1.6,0,0,0,0,0,0,34.778,22.675,1
9111,526,349,177,0,0,0,0,0,0,0,0,0,1,1,0,0,121,0,0,0,0,0,0,9.356,0.585,0.811,0,0,0,0,0,0,30.25,13.026,1
9112,490,299,191,0,0,0,0,0,0,0,0,0,0.998,1,0,0,97,0,0,1,0,0,0,34.827,1.527,1.84,0,0,0,0,0,0,13.857,9.015,0
9113,1121,1083,38,0,0.004,0.004,0,0,4,4,0,0,0.933,1,56,52,579,0.09,25.169,3,0.526,0.202,0,13.774,1.242,1.418,-6.846,-2.655,0.286,0.182,1.063,0.334,30.474,54.138,1
9114,820,820,0,0,0.201,0.201,0,0,165,165,0,0,0.506,1,226,61,170,0.359,1.783,6,20.808,2.405,0.882,13.248,1.541,1.039,-2.424,-3.294,0,0,-0.65,0.244,42.5,9.341,0
9115,999,576,423,0,0,0,0,0,0,0,0,0,0.71,1,166,166,625,0.266,0,3,0,0,0,40.998,1.759,1.39,0,0,0,0,0,0,34.722,78.112,1
9116,201,201,0,0,0,0,0,0,0,0,0,0,0.746,3,0,0,24,0,0,1,0,0,0,15.509,0.934,1.105,0,0,0,0,0,0,24,0,1
9117,142,142,0,0,0,0,0,0,0,0,0,0,0.803,1,0,0,0,0,0,1,0,0,0,12.487,1.341,1.138,0,0,0,0,0,0,0,0,1
9118,355,355,0,0,0,0,0,0,0,0,0,0,1,5,0,0,129,0,0,1,0,0,0,14.141,1.062,1.685,0,0,0,0,0,0,32.25,8.467,0
9119,531,308,223,0,0,0,0,0,0,0,0,0,0.998,2,0,0,51,0,0,1,0,0,0,47.376,1.793,1.397,0,0,0,0,0,0,10.2,5.192,1
9120,113,113,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,8.971,1.249,1.696,0,0,0,0,0,0,0,0,0
9121,1138,589,445,104,0.005,0,0.013,0,6,0,6,0,0.997,5,6,0,219,0,0,2,2.178,0,0.522,55.579,1.445,1.454,-5.786,-0.373,0,0,0.448,0.227,18.25,12.722,1
9122,155,155,0,0,0,0,0,0,0,0,0,0,0.968,1,16,16,257,0.062,0,3,0,0,0,32.358,2.574,4.038,0,0,0,0,0,0,42.833,34.571,1
9123,1094,681,413,0,0,0,0,0,0,0,0,0,0.998,5,0,0,606,0,0,0,0,0,0,27.655,1.735,2.153,0,0,0,0,0,0,17.314,16.237,1
9124,549,339,210,0,0,0,0,0,0,0,0,0,1,5,0,0,168,0,0,0,0,0,0,47.603,1.362,1.261,0,0,0,0,0,0,21.333,17.811,0
9125,1046,318,219,509,0.028,0.057,0.05,0,29,18,11,0,0.995,5,119,90,310,0.29,10.472,3,6.35,0.673,1.361,52.538,1.643,1.829,-11.616,-12.214,0,0,0.75,0.121,34.444,29.216,1
9126,480,270,210,0,0.585,0.407,0.814,0,281,110,171,0,0.581,4,373,92,155,0.594,1.014,3,16.812,1.512,2.606,19.364,1.577,2.646,0.356,0.843,0.979,0.342,0.378,-0.334,19.375,12.459,0
9127,412,412,0,0,0,0,0,0,0,0,0,0,0.903,1,0,0,208,0,0,1,0,0,0,17.347,1.534,1.867,0,0,0,0,0,0,14.857,14.966,1
9128,523,357,59,107,0,0,0,0,0,0,0,0,0.82,5,0,0,281,0,0,0,0,0,0,36.486,1.318,1.685,0,0,0,0,0,0,31.222,19.566,0
9129,322,322,0,0,0.295,0.295,0,0,95,95,0,0,0.356,1,105,10,33,0.303,1.027,3,4.615,1.12,0.497,23.252,1.692,2.232,-1.223,0.081,0.302,0.057,-0.14,-0.126,6.6,5.851,1
9130,394,394,0,0,0,0,0,0,0,0,0,0,0.995,1,0,0,122,0,0,0,0,0,0,21.364,1.604,1.658,0,0,0,0,0,0,24.4,19.075,1
9131,258,258,0,0,0.027,0.027,0,0,7,7,0,0,0.837,1,13,6,46,0.13,4.807,3,9.022,0,1.998,16.283,1.786,2.288,8.708,2.36,0,0,-1.963,0.359,11.5,0.866,1
9132,1716,1630,86,0,0,0,0,0,0,0,0,0,1,3,0,0,1191,0,0,3,0,0,0,15.575,1.733,1.876,0,0,0,0,0,0,33.083,41.752,1
9133,800,363,437,0,0,0,0,0,0,0,0,0,1,5,0,0,517,0,0,1,0,0,0,32.944,1.854,1.89,0,0,0,0,0,0,28.722,18.193,1
9134,129,129,0,0,0,0,0,0,0,0,0,0,1,1,0,0,16,0,0,0,0,0,0,15.146,2.264,2.692,0,0,0,0,0,0,8,4,1
9135,1308,147,1161,0,0.028,0,0.032,0,37,0,37,0,0.658,5,52,15,225,0.067,2.357,4,23.316,0.387,3.515,44.895,1.713,2.457,-8.717,-2.451,0.028,0.029,1.893,-1.927,32.143,34.873,1
9136,144,144,0,0,0.965,0.965,0,0,139,139,0,0,0.329,5,252,113,113,1,1.036,1,18.65,1.634,2.389,1.892,0.187,0,23.404,1.593,1.387,0.332,0,0,28.25,17.384,0
9137,69,69,0,0,0,0,0,0,0,0,0,0,0.971,1,17,17,314,0.054,0,3,0,0,0,10.352,1.827,1.96,0,0,0,0,0,0,62.8,88.076,1
9138,1738,807,445,486,0.003,0,0,0.012,6,0,0,6,0.688,5,6,0,314,0,0,2,0.196,0,0.273,68.691,1.03,1.09,-0.511,-0.12,-0.553,0,0.049,-0.023,34.889,70.475,0
9139,582,317,265,0,0.093,0.069,0.121,0,54,22,32,0,0.826,1,59,5,263,0.019,0.205,3,18.45,2.642,1.447,15.35,1.841,1.796,-4.012,4.545,0.819,-0.013,-1.013,0.533,29.222,28.97,1
9140,707,666,41,0,0,0,0,0,0,0,0,0,0.99,4,0,0,393,0,0,0,0,0,0,16.932,1.223,1.817,0,0,0,0,0,0,21.833,37.758,1
9141,342,159,183,0,0,0,0,0,0,0,0,0,0.871,6,0,0,29,0,0,2,0,0,0,48.985,2.093,2.009,0,0,0,0,0,0,29,0,1
9142,507,490,17,0,0.006,0,0.176,0,3,0,3,0,0.805,1,16,13,259,0.05,8.483,4,0.832,0,0.788,22.156,1.332,1.21,9.784,-17.551,0,0,1.937,-1.035,43.167,11.466,0
9143,695,642,53,0,0.083,0.09,0,0,58,58,0,0,0.534,6,108,50,224,0.223,2.675,1,15.217,2.074,2.556,32.328,1.681,1.678,0,0,0,0,0,0,20.364,22.948,1
9144,187,187,0,0,0,0,0,0,0,0,0,0,1,4,0,0,5,0,0,1,0,0,0,8.461,1.496,0.928,0,0,0,0,0,0,5,0,1
9145,636,346,290,0,0.294,0.364,0.21,0,187,126,61,0,0.967,5,229,42,502,0.084,0.285,6,12.989,1.829,1.87,15.919,1.332,1.564,-2.319,4.885,0.039,-0.118,-2.868,1.814,31.375,31.149,0
9146,298,298,0,0,0.161,0.161,0,0,48,48,0,0,0.748,5,57,9,135,0.067,0.414,4,9.999,1.552,1.073,13.234,2.655,2.009,15.171,0.155,-1.52,0.268,0,0,45,25.14,1
9147,130,130,0,0,0,0,0,0,0,0,0,0,0.985,1,0,0,16,0,0,2,0,0,0,8.989,0.965,1.21,0,0,0,0,0,0,8,0,1
9148,96,96,0,0,0,0,0,0,0,0,0,0,1,1,0,0,39,0,0,1,0,0,0,7.276,1.013,1.332,0,0,0,0,0,0,19.5,9.5,1
9149,650,162,488,0,0,0,0,0,0,0,0,0,0.954,5,0,0,48,0,0,1,0,0,0,25.938,0.787,1.044,0,0,0,0,0,0,12,8.718,1
9150,723,677,46,0,0.573,0.597,0.217,0,414,404,10,0,0.498,5,627,213,618,0.345,0.602,13,28.363,1.555,1.807,38.412,1.643,1.246,-4.907,3.552,2.036,1.479,1.182,-1.929,28.091,29.324,1
9151,148,148,0,0,0.23,0.23,0,0,34,34,0,0,0.953,2,34,0,0,0,0,4,0,0,1.274,11.664,1.337,1.231,-13.013,1.356,-0.331,0,-0.007,0.309,0,0,0
9152,62,62,0,0,0,0,0,0,0,0,0,0,0.984,6,0,0,0,0,0,2,0,0,0,36.859,1.987,2.027,0,0,0,0,0,0,0,0,1
9153,571,571,0,0,0,0,0,0,0,0,0,0,0.905,4,0,0,131,0,0,2,0,0,0,32.67,2.408,2.129,0,0,0,0,0,0,14.556,13.014,1
9154,844,780,64,0,0.039,0.042,0,0,33,33,0,0,0.94,1,71,38,498,0.076,1.952,4,7.06,2.416,0.946,18.807,1.884,1.94,-4.739,-1.408,2.604,2.366,1.346,-1.553,16.6,14.016,1
9155,1166,1123,43,0,0,0,0,0,0,0,0,0,1,1,0,0,585,0,0,1,0,0,0,9.581,0.923,0.991,0,0,0,0,0,0,29.25,61.903,1
9156,516,451,65,0,0,0,0,0,0,0,0,0,1,1,0,0,130,0,0,0,0,0,0,11.428,0.946,1.081,0,0,0,0,0,0,21.667,22.522,1
9157,1341,389,952,0,0.01,0,0.014,0,13,0,13,0,0.908,5,217,204,1162,0.176,18.11,5,4.869,0.65,0.798,29.844,1.645,2.2,-15.185,-2.168,0.256,0,1.998,0.042,61.158,58.98,1
9158,217,14,203,0,0.931,1,0.926,0,202,14,188,0,0.599,1,274,72,72,1,1.074,1,21.508,1.602,2.403,1.04,2.182,0.347,-1.647,0.789,0.227,-0.076,-1.367,0.288,24,21.229,0
9159,74,74,0,0,0,0,0,0,0,0,0,0,0.932,3,12,12,40,0.3,0,2,0,0,0,13.842,0.981,2.178,0,0,0,0,0,0,40,0,0
9160,146,146,0,0,0.075,0.075,0,0,11,11,0,0,0.89,5,11,0,21,0,0,3,3.722,0.202,0,12.769,1.26,1.663,5.844,0.335,-0.562,0.06,0,0,10.5,5.5,0
9161,1338,1218,120,0,0.012,0.013,0,0,16,16,0,0,0.683,5,16,0,226,0,0,1,9.738,0,0.589,59.243,0.504,0.857,-4.529,-1.699,0.274,0,0.661,-0.254,226,0,0
9162,339,246,93,0,0,0,0,0,0,0,0,0,0.985,5,0,0,305,0,0,3,0,0,0,37.868,1.246,1.498,0,0,0,0,0,0,68,73.57,0
9163,879,275,69,535,0.015,0.047,0,0,13,13,0,0,0.999,5,13,0,37,0,0,2,3.643,0.475,0.734,39.629,0.859,1.015,1.148,0.029,-0.675,-0.193,-0.801,0.441,12.333,5.793,1
9164,515,65,450,0,0,0,0,0,0,0,0,0,0.734,5,0,0,666,0,0,1,0,0,0,34,1.782,2.6,0,0,0,0,0,0,111,57.198,1
9165,324,324,0,0,0,0,0,0,0,0,0,0,1,5,0,0,67,0,0,1,0,0,0,11.43,0.9,1.26,0,0,0,0,0,0,16.75,5.673,1
9166,2176,1212,799,165,0,0,0,0,0,0,0,0,1,1,0,0,259,0,0,0,0,0,0,25.344,0.742,0.799,0,0,0,0,0,0,129.5,64.5,0
9167,1149,533,616,0,0.019,0.041,0,0,22,22,0,0,0.996,1,22,0,300,0,0,2,3.528,0.86,0.261,11.963,1.03,0.923,2.93,0.399,0.469,0.491,0.187,-0.036,27.273,19.113,0
9168,1847,896,951,0,0.011,0.022,0,0,20,20,0,0,0.922,5,47,27,509,0.053,4.899,4,5.357,0.839,1.598,28.534,1.584,1.721,10.367,-0.359,-0.943,-0.346,0.785,0,20.36,14.014,1
9169,695,296,399,0,0,0,0,0,0,0,0,0,0.898,3,0,0,242,0,0,0,0,0,0,26.103,1.667,2.057,0,0,0,0,0,0,26.889,20.377,1
9170,1315,171,404,740,0.356,0.819,0.616,0.107,468,140,249,79,0.748,5,650,182,476,0.382,1.074,6,31.132,2.04,2.026,56.216,1.626,1.569,-13.765,-0.689,5.81,3.695,1.171,-0.206,43.273,40.297,0
9171,1023,791,232,0,0,0,0,0,0,0,0,0,0.958,1,0,0,723,0,0,2,0,0,0,22.284,1.476,1.771,0,0,0,0,0,0,40.167,97.8,1
9172,901,550,351,0,0.028,0.045,0,0,25,25,0,0,0.957,5,51,26,630,0.041,1.487,2,13.637,2.059,1.364,19.485,1.532,1.638,-4.478,-1.449,-0.061,-0.263,0.338,-1.633,27.391,22.644,0
9173,638,638,0,0,0,0,0,0,0,0,0,0,1,1,0,0,106,0,0,1,0,0,0,35.511,1.162,1.697,0,0,0,0,0,0,13.25,15.602,1
9174,243,243,0,0,0.449,0.449,0,0,109,109,0,0,0.593,3,154,45,214,0.21,0.469,2,10.937,1.512,1.562,23.166,1.706,2.313,0.904,0.422,1.244,0.681,1.078,-0.431,42.8,33.12,0
9175,306,306,0,0,0.307,0.307,0,0,94,94,0,0,0.693,3,174,80,424,0.189,0.614,1,8.212,1.453,1.667,6.624,0.986,1.13,0,0,0,0,0,0,53,34.771,0
9176,287,262,25,0,0.028,0.031,0,0,8,8,0,0,0.962,3,8,0,10,0,0,3,1.999,0.457,0.289,13.424,1.085,1.16,-6.429,-1.564,0.925,0.447,0.729,-0.143,10,0,1
9177,790,306,484,0,0,0,0,0,0,0,0,0,0.872,3,0,0,197,0,0,1,0,0,0,21.219,1.206,2.048,0,0,0,0,0,0,28.143,17.545,1
9178,686,686,0,0,0.217,0.217,0,0,149,149,0,0,0.825,1,202,53,434,0.122,0.562,7,10.272,1.235,1.123,24.096,1.329,1.45,-0.941,0.724,-0.495,-0.955,-0.492,1.345,20.667,12.885,1
9179,467,357,110,0,0.227,0.221,0.245,0,106,79,27,0,0.522,2,417,311,594,0.524,2.307,8,11.14,2.111,2.826,15.667,1.498,2.228,7.244,-0.069,0.876,0.335,0.379,0.498,45.692,69.295,0
9180,1449,736,713,0,0,0,0,0,0,0,0,0,0.927,1,0,0,334,0,0,2,0,0,0,35.366,1.714,1.933,0,0,0,0,0,0,22.267,19.485,1
9181,574,574,0,0,0,0,0,0,0,0,0,0,1,5,22,22,248,0.089,0,3,0,0,0,23.841,1.678,2.075,0,0,0,0,0,0,25.429,19.1,1
9182,797,759,38,0,0.094,0.099,0,0,75,75,0,0,0.918,1,233,158,1294,0.122,1.298,3,6.89,1.375,1.721,11.115,1.447,1.957,-3.226,-1.267,1.966,0.281,3.571,-1.21,33.179,18.708,0
9183,263,263,0,0,0,0,0,0,0,0,0,0,1,5,0,0,93,0,0,2,0,0,0,32.343,1.457,1.472,0,0,0,0,0,0,23.25,16.021,1
9184,259,185,74,0,0,0,0,0,0,0,0,0,1,4,0,0,18,0,0,2,0,0,0,41.947,0.907,0.725,0,0,0,0,0,0,18,0,1
9185,1494,518,976,0,0.015,0,0.024,0,23,0,23,0,0.859,5,147,124,1493,0.083,5.395,6,44.446,0.651,0.394,23.903,1.509,2.016,18.704,-12.32,-0.815,-0.524,5.999,-0.457,31.104,22.2,1
9186,663,165,498,0,0,0,0,0,0,0,0,0,0.606,1,7,7,136,0.051,0,5,0,0,0,16.038,1.104,1.503,0,0,0,0,0,0,22.667,18.997,1
9187,737,242,495,0,0.232,0.099,0.297,0,171,24,147,0,0.589,5,273,102,530,0.192,0.829,5,35.521,1.37,2.243,31.385,1.605,1.437,-4.914,-11.188,-1.193,-0.479,-0.41,-0.04,35.333,47.356,1
9188,968,147,821,0,0,0,0,0,0,0,0,0,0.67,1,0,0,307,0,0,1,0,0,0,29.109,1.292,1.374,0,0,0,0,0,0,51.167,43.552,1
9189,190,190,0,0,0,0,0,0,0,0,0,0,0.968,2,0,0,27,0,0,1,0,0,0,32.432,1.118,1.66,0,0,0,0,0,0,13.5,3.5,0
9190,348,288,60,0,0,0,0,0,0,0,0,0,1,3,0,0,475,0,0,0,0,0,0,16.038,1.505,1.598,0,0,0,0,0,0,36.538,56.655,1
9191,510,325,185,0,0,0,0,0,0,0,0,0,1,1,0,0,37,0,0,0,0,0,0,10.336,0.946,0.991,0,0,0,0,0,0,9.25,12.577,1
9192,397,177,220,0,0.073,0,0.132,0,29,0,29,0,0.947,5,29,0,85,0,0,3,12.97,2.955,2.172,28.205,1.661,2.672,-7.936,1.231,0.67,0.213,-0.608,-0.089,42.5,35.5,1
9193,708,708,0,0,0,0,0,0,0,0,0,0,0.993,4,0,0,168,0,0,1,0,0,0,27.438,1.427,1.524,0,0,0,0,0,0,16.8,16.899,1
9194,717,717,0,0,0.089,0.089,0,0,64,64,0,0,0.739,1,198,134,594,0.226,2.527,3,3.463,1.087,1.606,9.187,1.231,1.247,0,0,0,0,0,0,20.483,23.4,1
9195,143,143,0,0,0,0,0,0,0,0,0,0,0.951,1,0,0,6,0,0,2,0,0,0,11.135,0.999,0.823,0,0,0,0,0,0,6,0,1
9196,773,316,457,0,0.331,0.424,0.267,0,256,134,122,0,0.739,5,456,200,470,0.426,1.285,10,16.441,1.622,2.385,17.534,1.376,1.927,-2.867,2.835,0.607,0.573,1.944,-0.259,36.154,20.825,0
9197,100,100,0,0,0,0,0,0,0,0,0,0,0.85,1,0,0,42,0,0,2,0,0,0,10.08,2.196,1.987,0,0,0,0,0,0,8.4,7.392,1
9198,158,158,0,0,0,0,0,0,0,0,0,0,0.943,1,0,0,1,0,0,2,0,0,0,11.504,1.037,1.339,0,0,0,0,0,0,1,0,1
9199,1510,919,292,299,0.107,0.127,0.017,0.13,161,117,5,39,0.796,5,171,10,272,0.037,0.345,5,20.535,0.884,1.41,38.201,1.231,1.075,-2.24,-0.985,-0.634,0.229,0.981,-0.612,20.923,16.481,0
9200,1022,224,241,557,0,0,0,0,0,0,0,0,1,1,0,0,60,0,0,1,0,0,0,65.035,0.988,0.846,0,0,0,0,0,0,12,9.402,1
9201,87,0,87,0,0,0,0,0,0,0,0,0,0.977,1,0,0,102,0,0,2,0,0,0,18.886,0.911,1.966,0,0,0,0,0,0,51,49,0
9202,1229,177,1052,0,0.022,0,0.026,0,27,0,27,0,0.997,5,105,78,980,0.08,3.623,5,0,0,0.845,26.097,1.872,2.924,-18.506,-11.238,0,0,4.507,-1.249,57.647,46.665,1
9203,672,320,352,0,0.004,0.009,0,0,3,3,0,0,0.658,5,17,14,87,0.161,36.046,3,4.694,0.281,0,74.722,1.231,1.57,0,0,0,0,0,0,29,9.416,1
9204,451,357,94,0,0,0,0,0,0,0,0,0,0.989,5,0,0,346,0,0,1,0,0,0,22.079,1.641,1.935,0,0,0,0,0,0,49.429,42.311,1
9205,1198,187,1011,0,0.822,1,0.789,0,985,187,798,0,0.93,5,1129,144,715,0.201,0.245,4,37.801,2.358,2.571,42.906,2.84,2.183,0,0,0,0,0,0,59.583,60.734,0
9206,415,245,170,0,0,0,0,0,0,0,0,0,0.417,1,0,0,55,0,0,1,0,0,0,27.958,1.086,1.706,0,0,0,0,0,0,18.333,14.384,1
9207,678,321,357,0,0.114,0.196,0.039,0,77,63,14,0,0.932,1,113,36,355,0.101,0.893,6,17.787,2.252,1.18,23.701,1.965,2.097,-3.469,-1.875,-0.509,-0.672,3.739,-4.074,22.188,16.946,1
9208,526,250,276,0,0.002,0.004,0,0,1,1,0,0,1,5,1,0,173,0,0,2,0,0,0,52.394,3.004,2.93,-14.664,-1.295,-1.642,-0.461,1.37,-1.204,17.3,16.475,1
9209,360,360,0,0,0,0,0,0,0,0,0,0,0.956,6,0,0,139,0,0,1,0,0,0,24.23,1.593,1.57,0,0,0,0,0,0,15.444,19.085,1
9210,580,580,0,0,0.038,0.038,0,0,22,22,0,0,0.995,5,87,65,401,0.162,4.273,5,6.734,1.484,1.134,24.224,1.636,1.666,-5.787,2.129,-0.358,0,-1.636,0.026,26.733,18.901,1
9211,440,440,0,0,0,0,0,0,0,0,0,0,0.975,1,0,0,329,0,0,2,0,0,0,13.55,1.579,1.858,0,0,0,0,0,0,20.563,18.848,1
9212,549,374,45,130,0.098,0.144,0,0,54,54,0,0,0.936,5,179,125,379,0.33,3.353,1,3.922,0.711,0.799,21.888,1.366,1.674,-13.723,-1.692,-1.577,0,3.384,0,47.375,23.189,0
9213,289,113,176,0,0,0,0,0,0,0,0,0,0.952,5,0,0,110,0,0,1,0,0,0,27,1.372,1.93,0,0,0,0,0,0,22,24.108,1
9214,329,329,0,0,0,0,0,0,0,0,0,0,1,4,0,0,56,0,0,2,0,0,0,21.809,2.189,2.588,0,0,0,0,0,0,14,10.559,1
9215,85,50,35,0,0,0,0,0,0,0,0,0,0.976,2,0,0,65,0,0,0,0,0,0,17.34,1.404,1.507,0,0,0,0,0,0,32.5,14.5,1
9216,690,340,350,0,0,0,0,0,0,0,0,0,0.999,4,0,0,260,0,0,2,0,0,0,28.746,2.059,2.416,0,0,0,0,0,0,28.889,20.798,1
9217,1659,505,1154,0,0,0,0,0,0,0,0,0,0.758,3,0,0,555,0,0,1,0,0,0,26.363,1.591,2.351,0,0,0,0,0,0,17.903,11.151,0
9218,600,521,79,0,0,0,0,0,0,0,0,0,1,1,0,0,112,0,0,0,0,0,0,9.671,0.856,1.081,0,0,0,0,0,0,14,14.586,1
9219,1023,386,637,0,0.128,0.339,0,0,131,131,0,0,0.876,1,301,170,1176,0.145,1.129,7,12.201,0.99,1.543,23.072,1.925,1.761,3.309,1.635,-0.205,-0.279,-0.672,0.305,40.552,48.901,1
9220,1396,404,974,18,0.172,0.453,0.059,0,240,183,57,0,0.811,5,403,163,530,0.308,1.789,4,16.877,1.199,1.557,39.935,0.767,0.72,10.171,-1.022,-0.811,-0.167,0,0,48.182,46.483,0
9221,282,0,282,0,0,0,0,0,0,0,0,0,0.957,1,0,0,341,0,0,0,0,0,0,7.72,1.181,1.307,0,0,0,0,0,0,31,44.926,1
9222,169,169,0,0,0,0,0,0,0,0,0,0,1,1,0,49,79,0.62,0,1,0,0,0,10.541,1.282,1.735,0,0,0,0,0,0,18.75,3.631,0
9223,506,506,0,0,0.024,0.024,0,0,12,12,0,0,0.978,1,27,15,241,0.062,2.624,5,2.581,0.905,0.824,16.292,1.663,2.119,-2.272,-1.306,0.654,0.55,0.179,0.046,26.778,25.253,1
9224,194,194,0,0,0.474,0.474,0,0,92,92,0,0,0.979,5,109,17,52,0.327,0.689,2,20.959,1.805,2.606,15.287,3.204,1.825,7.344,2.656,1.912,-0.409,0,0,8.667,8.4,0
